[2025-01-22 12:06:05] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:59:05] 15711MB,4418MB,18106068KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:05] 15711MB,4430MB,18104184KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:05] 15711MB,4435MB,18094996KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:06] 15711MB,4421MB,18100672KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:06] 15711MB,4422MB,18109380KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:06] 15711MB,4423MB,18114600KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:07] 15711MB,4417MB,18117392KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:07] 15711MB,4428MB,18105620KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:08] 15711MB,4436MB,18104168KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:08] 15711MB,4427MB,18108052KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:08] 15711MB,4434MB,18104468KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:09] 15711MB,4429MB,18115448KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:09] 15711MB,4427MB,18109884KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:09] 15711MB,4426MB,18115720KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:10] 15711MB,4420MB,18111828KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:10] 15711MB,4424MB,18118800KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:10] 15711MB,4418MB,18138540KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:11] 15711MB,4417MB,18137876KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:11] 15711MB,4415MB,18136680KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:11] 15711MB,4415MB,18135988KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:12] 15711MB,4417MB,18133320KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:12] 15711MB,4406MB,18144952KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:12] 15711MB,4418MB,18138600KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:13] 15711MB,4414MB,18138092KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:13] 15711MB,4403MB,18147736KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:13] 15711MB,4413MB,18135096KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:14] 15711MB,4412MB,18137400KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:14] 15711MB,4412MB,18142464KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:14] 15711MB,4407MB,18146720KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:15] 15711MB,4408MB,18136836KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:15] 15711MB,4400MB,18147628KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:15] 15711MB,4417MB,18132048KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:16] 15711MB,4416MB,18123436KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:16] 15711MB,4421MB,18119756KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:16] 15711MB,4415MB,18123716KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:17] 15711MB,4417MB,18122440KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:17] 15711MB,4420MB,18122204KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:17] 15711MB,4420MB,18123688KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:18] 15711MB,4417MB,18125396KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:18] 15711MB,4406MB,18148008KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:18] 15711MB,4398MB,18157020KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:19] 15711MB,4394MB,18146064KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:19] 15711MB,4397MB,18145428KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:19] 15711MB,4409MB,18129824KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:20] 15711MB,4397MB,18141104KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:20] 15711MB,4395MB,18157484KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:20] 15711MB,4387MB,18174552KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:21] 15711MB,4386MB,18171960KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:21] 15711MB,4389MB,18162536KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:22] 15711MB,4390MB,18165240KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:22] 15711MB,4389MB,18161384KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:22] 15711MB,4392MB,18158748KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:23] 15711MB,4392MB,18160756KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:23] 15711MB,4391MB,18156108KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:23] 15711MB,4388MB,18172820KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:24] 15711MB,4388MB,18171488KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:24] 15711MB,4394MB,18154216KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:24] 15711MB,4394MB,18165588KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:25] 15711MB,4390MB,18175736KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:25] 15711MB,4389MB,18167320KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:25] 15711MB,4391MB,18159240KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:26] 15711MB,4392MB,18160012KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:26] 15711MB,4387MB,18164380KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:26] 15711MB,4374MB,18170220KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:27] 15711MB,4379MB,18177316KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:27] 15711MB,4376MB,18168804KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:27] 15711MB,4381MB,18168252KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:28] 15711MB,4380MB,18168680KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:28] 15711MB,4375MB,18171976KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:28] 15711MB,4377MB,18172344KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:29] 15711MB,4378MB,18167500KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:29] 15711MB,4378MB,18176124KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:29] 15711MB,4383MB,18163856KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:30] 15711MB,4382MB,18172972KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:30] 15711MB,4377MB,18174300KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:30] 15711MB,4377MB,18172592KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:31] 15711MB,4380MB,18167056KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:31] 15711MB,4379MB,18167608KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:31] 15711MB,4379MB,18169584KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:32] 15711MB,4379MB,18168688KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:32] 15711MB,4380MB,18171320KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:32] 15711MB,4374MB,18178024KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:33] 15711MB,4373MB,18177848KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:33] 15711MB,4370MB,18180900KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:33] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:59:33] 15711MB,4371MB,18180216KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:34] 15711MB,4379MB,18164480KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:34] 15711MB,4378MB,18166132KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:34] 15711MB,4376MB,18167904KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:35] 15711MB,4371MB,18163232KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:35] 15711MB,4379MB,18164644KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:35] 15711MB,4381MB,18159740KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:36] 15711MB,4372MB,18155776KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:36] 15711MB,4379MB,18156644KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:36] 15711MB,4378MB,18165632KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:37] 15711MB,4376MB,18173852KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:37] 15711MB,4369MB,18175400KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:37] 15711MB,4390MB,18149048KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:38] 15711MB,4391MB,18143268KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:38] 15711MB,4392MB,18140632KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:38] 15711MB,4388MB,18142412KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:39] 15711MB,4382MB,18142456KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:39] 15711MB,4388MB,18145200KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:39] 15711MB,4389MB,18148320KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:40] 15711MB,4377MB,18140388KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:40] 15711MB,4388MB,18135488KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:40] 15711MB,4397MB,18136072KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:41] 15711MB,4383MB,18136072KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:41] 15711MB,4389MB,18129904KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:41] 15711MB,4395MB,18133260KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:42] 15711MB,4392MB,18134092KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:42] 15711MB,4397MB,18145956KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:43] 15711MB,4391MB,18164112KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:43] 15711MB,4516MB,18035268KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:43] 15711MB,4341MB,18373952KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:44] 15711MB,4322MB,18351208KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:44] 15711MB,4327MB,18363176KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:44] 15711MB,4341MB,18356004KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:45] 15711MB,4337MB,18364820KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:45] 15711MB,4335MB,18361880KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:45] 15711MB,4333MB,18369544KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:46] 15711MB,4336MB,18360364KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:46] 15711MB,4328MB,18386648KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:46] 15711MB,4330MB,18361356KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:47] 15711MB,4348MB,18247624KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:47] 15711MB,4364MB,18229528KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:48] 15711MB,4370MB,18230236KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:48] 15711MB,4353MB,18230704KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:48] 15711MB,4354MB,18240088KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:49] 15711MB,4355MB,18254848KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:49] 15711MB,4349MB,18250244KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:49] 15711MB,4354MB,18246108KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:50] 15711MB,4354MB,18240368KB,26050136KB,21917740KB,557MB
[2025-01-22 12:59:50] 15711MB,4362MB,18219816KB,26050136KB,21917740KB,106MB
[2025-01-22 12:59:50] 15711MB,4381MB,18230040KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:51] 15711MB,4398MB,18235856KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:51] 15711MB,4463MB,18218932KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:51] 15711MB,4516MB,18200284KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:52] 15711MB,4571MB,18193988KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:52] 15711MB,4622MB,18195648KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:52] 15711MB,4672MB,18196308KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:53] 15711MB,4730MB,18197376KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:53] 15711MB,4790MB,18199844KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:53] 15711MB,4824MB,18211260KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:54] 15711MB,4826MB,18204588KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:54] 15711MB,4827MB,18206460KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:54] 15711MB,4815MB,18223324KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:55] 15711MB,4810MB,18220192KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:55] 15711MB,4813MB,18215620KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:55] 15711MB,4821MB,18208688KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:56] 15711MB,4831MB,18193604KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:56] 15711MB,4845MB,18175860KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:56] 15711MB,4845MB,18177688KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:57] 15711MB,4846MB,18183120KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:57] 15711MB,4836MB,18183876KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:57] 15711MB,4834MB,18187216KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:58] 15711MB,4842MB,18183240KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:58] 15711MB,4828MB,18187064KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:58] 15711MB,4831MB,18200836KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:59] 15711MB,4839MB,18186880KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:59] 15711MB,4819MB,18233152KB,26050136KB,21917740KB,105MB
[2025-01-22 12:59:59] 15711MB,4814MB,18239760KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:00] 15711MB,4802MB,18249616KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:00] 15711MB,4799MB,18249356KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:00] 15711MB,4887MB,18141992KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:01] 15711MB,4850MB,18184292KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:01] 15711MB,4837MB,18215980KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:01] 15711MB,4829MB,18215812KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:02] 15711MB,4827MB,18216448KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:02] 15711MB,4828MB,18207420KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:03] 15711MB,4820MB,18206320KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:03] 15711MB,4838MB,18175248KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:03] 15711MB,4834MB,18177204KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:04] 15711MB,4854MB,18159848KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:04] 15711MB,4852MB,18160572KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:04] 15711MB,4836MB,18182428KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:05] 15711MB,4828MB,18183224KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:05] 15711MB,4841MB,18164816KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:05] 15711MB,4841MB,18163392KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:06] 15711MB,4849MB,18150780KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:06] 15711MB,4849MB,18152408KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:06] 15711MB,4850MB,18159804KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:07] 15711MB,4843MB,18158100KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:07] 15711MB,4843MB,18159132KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:07] 15711MB,4839MB,18161480KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:08] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 13:00:08] 15711MB,4869MB,18131764KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:08] 15711MB,4879MB,18125640KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:08] 15711MB,4886MB,18128764KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:09] 15711MB,4895MB,18131796KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:09] 15711MB,4896MB,18128344KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:09] 15711MB,4897MB,18130848KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:10] 15711MB,4897MB,18132716KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:10] 15711MB,4897MB,18132000KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:10] 15711MB,4883MB,18136924KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:11] 15711MB,4893MB,18127368KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:11] 15711MB,4895MB,18129644KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:11] 15711MB,4891MB,18128524KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:12] 15711MB,4893MB,18135844KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:12] 15711MB,4892MB,18136048KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:12] 15711MB,4876MB,18150944KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:13] 15711MB,4872MB,18158184KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:13] 15711MB,4873MB,18157924KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:13] 15711MB,4868MB,18162824KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:14] 15711MB,4869MB,18146880KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:14] 15711MB,4867MB,18147576KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:14] 15711MB,4868MB,18150908KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:15] 15711MB,4867MB,18151528KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:15] 15711MB,4865MB,18150608KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:15] 15711MB,4866MB,18147460KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:16] 15711MB,4871MB,18146552KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:16] 15711MB,4870MB,18148364KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:16] 15711MB,4861MB,18157020KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:17] 15711MB,4866MB,18150308KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:17] 15711MB,4867MB,18153304KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:17] 15711MB,4869MB,18152960KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:18] 15711MB,4862MB,18156256KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:18] 15711MB,4864MB,18156960KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:18] 15711MB,4867MB,18157368KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:19] 15711MB,4871MB,18157108KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:19] 15711MB,4869MB,18159828KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:19] 15711MB,4850MB,18168524KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:20] 15711MB,4849MB,18166112KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:20] 15711MB,4849MB,18170328KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:20] 15711MB,4848MB,18173832KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:21] 15711MB,4848MB,18171600KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:21] 15711MB,4847MB,18165548KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:21] 15711MB,4847MB,18173356KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:22] 15711MB,4847MB,18173088KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:22] 15711MB,4846MB,18173728KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:22] 15711MB,4823MB,18192080KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:23] 15711MB,4827MB,18189720KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:23] 15711MB,4825MB,18190720KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:23] 15711MB,4826MB,18193684KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:24] 15711MB,4816MB,18199552KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:24] 15711MB,4822MB,18177976KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:24] 15711MB,4824MB,18175072KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:25] 15711MB,4822MB,18184064KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:25] 15711MB,4819MB,18186088KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:25] 15711MB,4812MB,18204388KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:26] 15711MB,4800MB,18206772KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:26] 15711MB,4804MB,18203160KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:26] 15711MB,4804MB,18207316KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:27] 15711MB,4808MB,18202952KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:27] 15711MB,4824MB,18177864KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:27] 15711MB,4824MB,18177792KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:28] 15711MB,4823MB,18187500KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:28] 15711MB,4813MB,18187280KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:28] 15711MB,4794MB,18222428KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:29] 15711MB,4773MB,18219040KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:29] 15711MB,4771MB,18220420KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:29] 15711MB,4779MB,18212884KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:30] 15711MB,4780MB,18215516KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:30] 15711MB,4791MB,18197700KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:30] 15711MB,4798MB,18193652KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:31] 15711MB,4794MB,18201644KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:31] 15711MB,4793MB,18197232KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:31] 15711MB,4794MB,18202760KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:32] 15711MB,4792MB,18206068KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:32] 15711MB,4791MB,18202784KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:32] 15711MB,4791MB,18203344KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:33] 15711MB,4790MB,18209460KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:33] 15711MB,4782MB,18209232KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:33] 15711MB,4788MB,18211560KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:34] 15711MB,4785MB,18210376KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:34] 15711MB,4783MB,18208688KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:34] 15711MB,4782MB,18211008KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:35] 15711MB,4788MB,18209560KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:35] 15711MB,4785MB,18210588KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:35] 15711MB,4782MB,18217976KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:36] 15711MB,4805MB,18182272KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:36] 15711MB,4804MB,18184500KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:36] 15711MB,4801MB,18184096KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:37] 15711MB,4802MB,18184888KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:37] 15711MB,4795MB,18185852KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:37] 15711MB,4801MB,18190156KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:38] 15711MB,4794MB,18192856KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:38] 15711MB,4792MB,18186756KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:38] 15711MB,4793MB,18186596KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:39] 15711MB,4798MB,18186972KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:39] 15711MB,4799MB,18188968KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:39] 15711MB,4799MB,18189352KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:40] 15711MB,4786MB,18190020KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:40] 15711MB,4791MB,18186372KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:40] 15711MB,4795MB,18196772KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:41] 15711MB,4785MB,18199272KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:41] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 13:00:41] 15711MB,4774MB,18221848KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:41] 15711MB,4774MB,18220644KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:42] 15711MB,4761MB,18227316KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:42] 15711MB,4767MB,18225088KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:42] 15711MB,4765MB,18224500KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:43] 15711MB,4756MB,18226712KB,26050136KB,21917740KB,105MB
[2025-01-22 13:00:43] 15711MB,4767MB,18223016KB,26050136KB,21917740KB,105MB
